1	0.0952999	0.103029
10	0.112026	0.119904
100	0.150344	0.156772
200	0.121096	0.126677
250	0.0988322	0.1039
300	0.0533943	0.0597308
320	0.0277387	0.03681
360	0.00300717	0.00998819
365	0.00478082	0.0145154
370	0.00308042	0.0103448
400	0.0032673	0.0113272
500	0.00571889	0.0202658
600	0.00959831	0.034068
700	0.0139027	0.0494339
800	0.0191285	0.0680357
1000	0.0351853	0.124493
2000	0.134795	0.480029
5000	0.471842	1.71004
10000	2.667790	9.60232
