1	0.0175994	0.0900672
10	0.019128	0.0978904
100	0.0196507	0.100565
200	0.016471	0.0842928
250	0.0142286	0.072817
300	0.0122226	0.0625509
320	0.0119838	0.0613288
360	0.0145208	0.074312
365	0.015146	0.0775118
370	0.0159906	0.0818343
400	0.0221952	0.113587
500	0.0521308	0.266787
600	0.0900598	0.460894
700	0.134951	0.690628
800	0.186778	0.955865
1000	0.312397	1.59873
2000	1.349730	6.90744
5000	8.699220	44.5195
10000	35.51440	181.75
