#         x                   y                  yerr                xerr
   1.000000000000E+00  1.224541883644E+04  0.000000000000E+00  0.000000000000E+00
   1.000000000000E+01  1.101556374970E+04  0.000000000000E+00  0.000000000000E+00
   1.000000000000E+02  9.628396766789E+03  0.000000000000E+00  0.000000000000E+00
   2.000000000000E+02  9.857412622436E+03  0.000000000000E+00  0.000000000000E+00
   4.000000000000E+02  1.054552830391E+04  0.000000000000E+00  0.000000000000E+00
   5.000000000000E+02  1.139510216310E+04  0.000000000000E+00  0.000000000000E+00
   7.000000000000E+02  1.509621892737E+04  0.000000000000E+00  0.000000000000E+00
   8.000000000000E+02  1.802862303158E+04  0.000000000000E+00  0.000000000000E+00
   9.000000000000E+02  1.981660442430E+04  0.000000000000E+00  0.000000000000E+00
   9.500000000000E+02  1.893249609617E+04  0.000000000000E+00  0.000000000000E+00
   1.000000000000E+03  1.685310387789E+04  0.000000000000E+00  0.000000000000E+00
   1.050000000000E+03  1.453198980400E+04  0.000000000000E+00  0.000000000000E+00
   1.150000000000E+03  1.132300229973E+04  0.000000000000E+00  0.000000000000E+00
   1.250000000000E+03  9.699088031816E+03  0.000000000000E+00  0.000000000000E+00
   1.350000000000E+03  8.863119234861E+03  0.000000000000E+00  0.000000000000E+00
   1.500000000000E+03  8.172428171106E+03  0.000000000000E+00  0.000000000000E+00
   1.650000000000E+03  7.810440605856E+03  0.000000000000E+00  0.000000000000E+00
   1.750000000000E+03  7.635989195537E+03  0.000000000000E+00  0.000000000000E+00
   2.000000000000E+03  7.389004569045E+03  0.000000000000E+00  0.000000000000E+00
   3.000000000000E+03  7.038081186128E+03  0.000000000000E+00  0.000000000000E+00
   4.000000000000E+03  6.966904905096E+03  0.000000000000E+00  0.000000000000E+00
   5.000000000000E+03  6.933684831075E+03  0.000000000000E+00  0.000000000000E+00
   7.000000000000E+03  6.894200245675E+03  0.000000000000E+00  0.000000000000E+00
   1.000000000000E+04  6.878526867497E+03  0.000000000000E+00  0.000000000000E+00
